year,month,social_buzz,search_interest,influencer_posts,price_index,sustainability_score,trend_momentum,trend_score,season_spring,season_summer,season_winter,category_denim,category_formal,category_luxury,category_streetwear,category_sustainable,category_vintage,region_EU,region_LATAM,region_NA
2023,4,-0.28916439841061226,59.07124855909699,4.695259647990382,109.81333581309393,0.669179439372904,0.00860047106251455,90.66021779710947,True,False,False,False,False,False,True,False,False,True,False,False
2020,7,0.48117408867453765,10.913171187091613,9.90126678313036,118.76729266203407,0.42536441418763765,0.4611806655547585,77.37502072876094,False,True,False,True,False,False,False,False,False,False,False,False
2020,10,-0.5857115289891855,46.39251562276409,12.848217965940135,105.65302387070027,0.8547679160680846,-1.006421538301779,79.45350678342741,False,False,False,False,False,False,False,False,True,False,False,True
2017,3,0.14687517312181853,57.768562822671996,5.547907804228792,96.32395214815023,0.7941092290994858,0.31700876164470465,89.18472770990901,True,False,False,False,False,False,True,False,False,False,False,False
2023,5,-1.44246685084566,43.84315113441478,10.864977918029885,89.82588274313392,0.3067700495580753,-1.5786830961518248,54.22247498542587,True,False,False,False,False,False,False,True,False,False,True,False
2018,10,1.087087189252434,50.5430395888974,24.465855516470448,114.63361838292184,0.4143745224848851,1.105571343141608,80.33136827930261,False,False,False,False,False,False,False,False,True,False,True,False
2022,6,-0.1044110411356732,61.26049972517116,10.294182394147734,105.89873548474354,0.5261815278711335,0.5271808107719738,87.31430799565231,False,True,False,False,False,False,True,False,False,True,False,False
2023,12,1.1588008606340119,51.213878498782435,10.745090036324466,99.82419494735808,0.35738468271964685,1.6292830356217987,100.0,False,False,True,False,False,False,True,False,False,False,False,True
2024,1,-0.2011361778416194,72.618791258523,8.375536760814898,87.04145364622545,0.5326156966760464,-1.1165964397754258,77.79347271950718,False,False,True,True,False,False,False,False,False,False,False,False
2023,9,-0.13619970878397838,66.90479378421682,14.081544456191981,92.55052839281558,0.6781531503591619,1.1334517288164596,92.34729217690656,False,False,False,True,False,False,False,False,False,True,False,False
2019,10,-1.2123174282919575,48.22153770542849,14.425495341314198,105.0505623101915,0.30281304550198723,0.9357800635681301,69.13383304848108,False,False,False,False,False,False,True,False,False,False,False,True
2023,12,0.7597569730181432,47.02930743912832,9.100033976741638,102.8306641930072,0.6027400986353088,-0.1822320472078898,96.26532662879212,False,False,True,False,False,False,False,True,False,False,False,True
2024,2,-0.8758399540230916,7.245138421979533,7.1888339181377,84.42934752826837,0.760329635577887,-0.3766433530549067,54.19750581027735,False,False,True,False,True,False,False,False,False,False,False,True
2019,12,-0.4864223731992286,45.10246704664211,11.547949969841547,105.06090045201462,0.6220396430686941,-1.0851460564900364,82.5244891862277,False,False,True,False,False,False,False,False,True,True,False,False
2018,5,0.001047186082536809,29.700966609342103,12.703334718593261,87.45250841424033,0.5363890561395835,-1.345809697722493,66.3512404759509,True,False,False,False,False,False,False,True,False,False,False,True
2025,5,0.12122418368935654,53.31844313000934,5.7481075769860555,110.83207254881808,0.42974168327627393,-0.7512343194730294,71.47100851496354,True,False,False,False,False,False,False,True,False,False,False,True
2018,5,-1.706096940217759,52.293060666800024,13.00351694680735,101.66844731923966,0.6995515369778833,-1.2557756424029562,59.58837396065823,True,False,False,False,True,False,False,False,False,False,False,True
2022,8,-0.23080586548801652,60.43783634040167,5.283509854210925,96.2926284100056,0.33815437983135366,1.595722483590618,100.0,False,True,False,False,False,False,False,False,False,False,True,False
2019,8,0.7952302186437133,70.95005707922287,12.289708610309859,107.92123471288538,0.5937025259971221,-1.5020519232689415,87.32660398403087,False,True,False,False,True,False,False,False,False,False,False,True
2018,6,-0.3783380345239026,49.60595855492048,8.585687519876135,102.82799430756627,0.5545928319495969,0.14889547810609455,97.27970188056301,False,True,False,False,False,False,True,False,False,False,False,True
2023,1,-0.2247317542133216,84.20624467884794,4.4354661559526605,110.59942086804014,0.7526099847177476,0.4357051268851052,80.76522093905753,False,False,True,True,False,False,False,False,False,True,False,False
2018,12,0.16240605084272658,53.48677167829856,8.683048792321696,100.64380490711653,0.4451052230075998,0.3574992319479522,94.02280342312814,False,False,True,False,False,False,True,False,False,False,False,True
2023,3,-0.12596043254699904,30.346754094250507,7.957747441229937,101.11055493124572,0.4604075538592389,0.4452886103989797,68.99337511340092,True,False,False,False,True,False,False,False,False,False,True,False
2023,2,-1.0305155023876045,41.5689218733482,17.776899145864412,97.71799653921673,0.3264643232863439,0.9464003174496751,89.21367937880073,False,False,True,False,False,False,True,False,False,False,True,False
2017,8,-0.03634612366690454,44.40879949538267,12.731601466187392,102.1037371421373,0.6287111694280737,-0.44592216243667043,71.64205326576416,False,True,False,False,False,False,False,False,False,True,False,False
2018,5,0.9940731700058961,58.881907267300676,11.111330807018934,113.58360703831403,0.4737131482541953,0.0875506456902121,92.9751714715168,True,False,False,False,False,False,False,False,False,True,False,False
2024,8,-1.0511759472670905,35.79125149656049,13.249636052611681,95.97788663951165,0.3948266840914268,-0.29356151296573024,60.16488037347492,False,True,False,True,False,False,False,False,False,True,False,False
2021,11,-0.374481889485818,45.53036175785906,11.341301881526771,105.18364119464509,0.4119730719980893,1.3025255912501814,87.52821053508292,False,False,False,False,False,False,False,True,False,False,False,True
2018,2,-1.3816313239350773,47.5843957880587,12.764287775076175,92.95645133593639,0.6466789893633236,2.0998659234748756,77.15874358606004,False,False,True,False,False,False,True,False,False,False,False,True
2025,4,0.941381950490345,43.278187885166844,14.745088568194493,83.46614305857241,0.35146711004984854,-1.1939337601613753,85.277737673683,True,False,False,False,False,False,False,True,False,False,False,True
2019,7,-0.09235820683787886,62.17123072519578,19.68153160446959,101.65966992296087,0.36745012630365714,-2.0311008426043244,88.57421804689606,False,True,False,False,False,False,False,True,False,False,False,True
2017,10,-0.8501996336058633,59.61982082698034,17.613124587764474,102.96324338775538,0.711345056593129,0.5691315690190213,90.33857105881171,False,False,False,False,False,True,False,False,False,True,False,False
2025,8,0.09226560014317738,67.49850702655938,12.772513525784369,99.11958984446012,0.520098296350695,1.0703728842357088,86.79941055319192,False,True,False,True,False,False,False,False,False,False,False,True
2017,5,-1.2036002148954528,45.034622283332006,15.090085086522908,88.03212023382211,0.7219801154771753,1.956977313248455,72.96791948868928,True,False,False,False,False,True,False,False,False,False,False,True
2021,8,-1.0334955314604064,68.03791351471853,13.843709996378456,102.43440859713297,0.48531595324435023,0.7378903512166558,86.58868974192059,False,True,False,False,False,False,True,False,False,True,False,False
2025,12,-1.4601335298517806,29.540043710344314,14.189177017475966,102.13050907311556,0.5497973381086063,1.3957809586872068,78.02164232086236,False,False,True,False,True,False,False,False,False,True,False,False
2022,6,-1.0667792375574,29.174235485152142,14.560807194976764,92.88975495125942,0.578133868948519,1.6600607328763102,75.58537805381071,False,True,False,False,False,False,True,False,False,False,False,True
2022,11,1.3573375839998063,31.7929747086318,6.875390848886912,89.17206742821584,0.7997115280864283,1.464777771630867,100.0,False,False,False,False,False,False,False,True,False,False,False,True
2020,10,-0.733118331282596,50.13817538948134,11.838549326800518,97.98089657835226,0.7850571087178486,0.8811605101631488,84.31742653566803,False,False,False,False,False,False,False,False,True,False,False,True
2018,4,0.4662251226514788,68.03567174866633,13.987614610980126,105.22343397422215,0.7575826668746204,-1.2822095629435222,73.53567666795455,True,False,False,False,False,False,False,True,False,False,False,True
2022,3,-0.8363014199559217,40.96786879040555,12.566262813212475,103.33323785433592,0.43681260341162953,-0.008361855838356781,55.637568893341566,True,False,False,False,True,False,False,False,False,False,False,False
2025,10,0.7595337457632192,42.84959892553344,5.0206947071432,92.95330401732737,0.37237067751102093,0.3000386190591678,82.28216324253887,False,False,False,False,True,False,False,False,False,False,True,False
2017,3,-1.0260820009313156,46.759730670359936,7.695166151207262,101.09540068017606,0.6869424633509633,-0.09980963319362054,71.68985481414171,True,False,False,False,False,False,False,False,True,True,False,False
2024,5,0.03922792776175646,58.59242185081482,8.857039701605208,107.09701124380453,0.797816746414147,-0.03810595784881155,97.15929288444461,True,False,False,False,False,False,False,False,False,True,False,False
2020,3,0.05285130986894881,42.83562044968139,11.922716324626656,90.61867432586548,0.7593073717813726,1.5672280636879041,92.1538843932682,True,False,False,False,False,False,True,False,False,False,False,False
2021,8,2.3278053364265916,41.998745631252476,22.499825836643236,100.50524294434555,0.5523488663200157,-0.7568316836883636,100.0,False,True,False,False,True,False,False,False,False,True,False,False
2018,4,0.6304252879801651,29.819071049634644,17.880221406531234,110.71712784136699,0.681005538077347,0.7990523628666528,90.61441123911808,True,False,False,False,False,False,False,False,False,False,False,True
2022,8,-0.5929040143292734,41.42418333234318,15.82565261431288,89.80054275764881,0.6841697775553233,0.3164416248792309,85.6963129857574,False,True,False,False,False,False,False,False,False,False,False,True
2018,12,0.6850489636505139,67.66192629403,11.55512089910966,109.24421032839606,0.5768097024482929,-0.8575323892383291,83.22381879322623,False,False,True,False,False,False,True,False,False,True,False,False
2019,10,2.138174470485208,51.36389012717715,14.815194110843269,112.95349961857909,0.58462725245266,-1.0766014982535788,90.30898163736403,False,False,False,True,False,False,False,False,False,True,False,False
2023,12,-1.629636090484295,38.90218234628127,12.950725167328406,98.2223557986329,0.5676751606245048,-1.7013150734801645,58.38143195259765,False,False,True,False,False,False,False,False,False,False,False,True
2017,1,-0.8424820425687267,68.542159590934,7.191155668545238,97.25593104786975,0.4081426240097976,0.48557702994877266,80.1542017165675,False,False,True,False,False,False,False,False,False,False,False,True
2021,6,-0.23689755911329374,41.22179746909719,7.419505708111523,108.26475535215647,0.4265105612399286,-0.06324481340103867,75.46630040923883,False,True,False,False,False,False,True,False,False,False,False,True
2022,3,-0.41708822714195104,71.29933369223698,5.942156751035915,98.51095699976385,0.4237317349282651,-0.8257774299767748,84.94205654165096,True,False,False,False,False,True,False,False,False,False,False,True
2018,12,-0.3327566983298747,71.05410466850151,15.214290015308018,81.17498639443926,0.26213738017914934,-1.8761051244360556,74.3608923041637,False,False,True,False,False,False,False,True,False,True,False,False
2019,9,-1.304232265593243,50.84017439562003,14.308200207167225,99.20964324248337,0.5757147869227138,0.43271090184889094,63.31383596582987,False,False,False,False,False,False,False,False,False,False,False,False
2020,4,1.4039560535500122,27.521757089424685,5.66190415917565,103.7632317455565,0.5426967928892393,-0.1737272936003161,86.19861469833991,True,False,False,True,False,False,False,False,False,True,False,False
2022,7,-1.4226085984766192,84.34250923018632,20.129629223743322,105.92067082865974,0.6871535444230665,-0.7136934718506799,79.14058126837003,False,True,False,False,False,False,False,True,False,False,False,True
2025,8,-0.20021280962249907,55.809140843968194,10.17344274706306,92.95496668198462,0.7769291109362402,-0.9640399246508281,80.81599677932881,False,True,False,False,False,False,False,False,False,False,False,True
2024,6,1.0458305917606978,45.14169462919115,12.025439638317405,97.84159104421913,0.7883729856723753,-0.23857516342326593,85.39953865962332,False,True,False,False,False,False,False,True,False,False,False,False
2018,6,-0.03018485714585262,64.34191872162583,16.012934309169793,107.81525811321839,0.8053237824957553,0.4699964857392591,90.08178828726162,False,True,False,True,False,False,False,False,False,True,False,False
